PLACE,LATITUDE,LONGITUDE,URL
Le fil,45.44995581138885, 4.390751777389374,https://www.le-fil.com/
Zénith de Saint-Étienne, 45.45459422232503, 4.3926270764973046,www.zenith-saint-etienne.fr/
Le Solar,45.43566043948243, 4.383360826167625,https://le-solar.fr/
Le Pax,45.43878561268418, 4.383112235162694,https://www.lepax.fr/
La Maison Scène,45.52341778089397, 4.291261148883252,https://lamaisonscene.fr/
